                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                Client 68, Select Cluster: 0
acc clusters: [tensor(96.1000), tensor(34.5000)]
Client 62, Select Cluster: 0
acc clusters: [tensor(67.9500), tensor(20.)]
Client 51, Select Cluster: 0
acc clusters: [tensor(97.4000), tensor(77.4000)]
Client 66, Select Cluster: 1
acc clusters: [tensor(45.5500), tensor(55.9000)]
Client 90, Select Cluster: 0
acc clusters: [tensor(88.3500), tensor(54.8000)]
Client 55, Select Cluster: 0
acc clusters: [tensor(97.0500), tensor(46.1500)]
Client 88, Select Cluster: 0
acc clusters: [tensor(96.0500), tensor(46.1000)]
Client 54, Select Cluster: 0
acc clusters: [tensor(97.1000), tensor(34.5500)]
Client 1, Select Cluster: 0
acc clusters: [tensor(96.5000), tensor(42.9000)]
Client 87, Select Cluster: 1
acc clusters: [tensor(62.1500), tensor(67.8500)]
Client 8, Select Cluster: 0
acc clusters: [tensor(96.5000), tensor(42.9000)]
Client 53, Select Cluster: 0
acc clusters: [tensor(84.1000), tensor(22.)]
Client 67, Select Cluster: 0
acc clusters: [tensor(79.3000), tensor(69.9000)]
Client 69, Select Cluster: 0
acc clusters: [tensor(97.1000), tensor(34.5500)]
Client 30, Select Cluster: 0
acc clusters: [tensor(64.9000), tensor(26.8500)]
Client 93, Select Cluster: 0
acc clusters: [tensor(84.9500), tensor(68.1000)]
Client 16, Select Cluster: 1
acc clusters: [tensor(36.5000), tensor(71.)]
Client 31, Select Cluster: 0
acc clusters: [tensor(91.7000), tensor(90.8000)]
Client 97, Select Cluster: 0
acc clusters: [tensor(90.4000), tensor(47.9000)]
Client 99, Select Cluster: 0
acc clusters: [tensor(96.9500), tensor(80.6000)]
## END OF ROUND ##
Average Train loss 0.049
AVG Init Test Loss: 0.426, AVG Init Test Acc: 85.857
AVG Final Test Loss: 0.063, AVG Final Test Acc: 97.618
----- Analysis End of Round -------
Client 68, Count: 0, Labels: {8: 261, 9: 273}
Client 62, Count: 0, Labels: {2: 300, 4: 240}
Client 51, Count: 0, Labels: {1: 273, 9: 273}
Client 66, Count: 0, Labels: {0: 353, 6: 353}
Client 90, Count: 0, Labels: {0: 352, 7: 315}
Client 55, Count: 0, Labels: {4: 240, 5: 353}
Client 88, Count: 0, Labels: {5: 353, 8: 261}
Client 54, Count: 0, Labels: {4: 240, 9: 273}
Client 1, Count: 0, Labels: {1: 273, 8: 261}
Client 87, Count: 0, Labels: {2: 300, 7: 315}
Client 8, Count: 0, Labels: {1: 273, 8: 261}
Client 53, Count: 0, Labels: {3: 333, 8: 261}
Client 67, Count: 0, Labels: {3: 333, 7: 316}
Client 69, Count: 0, Labels: {4: 240, 9: 273}
Client 30, Count: 0, Labels: {0: 353, 2: 300}
Client 93, Count: 0, Labels: {3: 333, 5: 353}
Client 16, Count: 0, Labels: {3: 334, 6: 353}
Client 31, Count: 0, Labels: {1: 273, 7: 316}
Client 97, Count: 0, Labels: {7: 315, 8: 260}
Client 99, Count: 0, Labels: {5: 352, 9: 272}

Selected Clusters [[68, 62, 51, 90, 55, 88, 54, 1, 8, 53, 67, 69, 30, 93, 31, 97, 99], [66, 87, 16]]

Clusters Glob Acc: [tensor(80.2700), tensor(56.4200)]
###### ROUND 269 ######
Clients [93  3 99 71 26 15 10 55 27 85 73 76  5  7  8 29 82 35 68 59]
Client 93, Select Cluster: 0
acc clusters: [tensor(92.), tensor(73.9500)]
Client 3, Select Cluster: 0
acc clusters: [tensor(92.4000), tensor(57.5500)]
Client 99, Select Cluster: 0
acc clusters: [tensor(94.6000), tensor(63.8000)]
Client 71, Select Cluster: 0
acc clusters: [tensor(96.8000), tensor(40.8000)]
Client 26, Select Cluster: 1
acc clusters: [tensor(48.), tensor(88.0500)]
Client 15, Select Cluster: 0
acc clusters: [tensor(94.), tensor(89.7500)]
Client 10, Select Cluster: 0
acc clusters: [tensor(88.8000), tensor(52.8000)]
Client 55, Select Cluster: 0
acc clusters: [tensor(92.6500), tensor(40.2000)]
Client 27, Select Cluster: 0
acc clusters: [tensor(94.9000), tensor(90.3000)]
Client 85, Select Cluster: 1
acc clusters: [tensor(47.1000), tensor(87.5000)]
Client 73, Select Cluster: 1
acc clusters: [tensor(44.9000), tensor(81.2500)]
Client 76, Select Cluster: 1
acc clusters: [tensor(28.7000), tensor(74.9500)]
Client 5, Select Cluster: 0
acc clusters: [tensor(91.), tensor(59.0500)]
Client 7, Select Cluster: 0
acc clusters: [tensor(92.4500), tensor(49.7500)]
Client 8, Select Cluster: 0
acc clusters: [tensor(96.8000), tensor(40.8000)]
Client 29, Select Cluster: 0
acc clusters: [tensor(76.2000), tensor(51.2500)]
Client 82, Select Cluster: 0
acc clusters: [tensor(76.7000), tensor(68.2000)]
Client 35, Select Cluster: 0
acc clusters: [tensor(75.8000), tensor(67.6500)]
Client 68, Select Cluster: 0
acc clusters: [tensor(96.3000), tensor(23.8500)]
Client 59, Select Cluster: 0
acc clusters: [tensor(93.0500), tensor(23.8000)]
## END OF ROUND ##
Average Train loss 0.038
AVG Init Test Loss: 0.322, AVG Init Test Acc: 88.810
AVG Final Test Loss: 0.057, AVG Final Test Acc: 97.963
----- Analysis End of Round -------
Client 93, Count: 0, Labels: {3: 333, 5: 353}
Client 3, Count: 0, Labels: {3: 334, 9: 273}
Client 99, Count: 0, Labels: {5: 352, 9: 272}
Client 71, Count: 0, Labels: {1: 272, 8: 261}
Client 26, Count: 0, Labels: {1: 273, 6: 353}
Client 15, Count: 0, Labels: {5: 353, 7: 316}
Client 10, Count: 0, Labels: {0: 353, 3: 334}
Client 55, Count: 0, Labels: {4: 240, 5: 353}
Client 27, Count: 0, Labels: {1: 273, 7: 316}
Client 85, Count: 0, Labels: {5: 353, 6: 353}
Client 73, Count: 0, Labels: {3: 333, 6: 353}
Client 76, Count: 0, Labels: {2: 300, 6: 353}
Client 5, Count: 0, Labels: {0: 353, 5: 353}
Client 7, Count: 0, Labels: {4: 240, 7: 316}
Client 8, Count: 0, Labels: {1: 273, 8: 261}
Client 29, Count: 0, Labels: {2: 300, 9: 273}
Client 82, Count: 0, Labels: {1: 272, 2: 300}
Client 35, Count: 0, Labels: {2: 300, 5: 353}
Client 68, Count: 0, Labels: {8: 261, 9: 273}
Client 59, Count: 0, Labels: {4: 240, 9: 273}

Selected Clusters [[93, 3, 99, 71, 15, 10, 55, 27, 5, 7, 8, 29, 82, 35, 68, 59], [26, 85, 73, 76]]

Clusters Glob Acc: [tensor(80.7900), tensor(48.6100)]
###### ROUND 270 ######
Clients [87 22 34  2 89 76 73 71 43 47 16 95 11 74 37 60 15 20 53  5]
Client 87, Select Cluster: 0
acc clusters: [tensor(80.9500), tensor(50.3000)]
Client 22, Select Cluster: 0
acc clusters: [tensor(84.9000), tensor(35.9000)]
Client 34, Select Cluster: 0
acc clusters: [tensor(89.0500), tensor(43.4500)]
Client 2, Select Cluster: 0
acc clusters: [tensor(87.7500), tensor(25.6000)]
Client 89, Select Cluster: 1
acc clusters: [tensor(47.8500), tensor(69.7000)]
Client 76, Select Cluster: 1
acc clusters: [tensor(39.9000), tensor(55.3000)]
Client 73, Select Cluster: 1
acc clusters: [tensor(45.), tensor(80.)]
Client 71, Select Cluster: 0
acc clusters: [tensor(96.4500), tensor(43.4500)]
Client 43, Select Cluster: 0
acc clusters: [tensor(89.1500), tensor(30.6000)]
Client 47, Select Cluster: 0
acc clusters: [tensor(80.9500), tensor(50.3000)]
Client 16, Select Cluster: 1
acc clusters: [tensor(45.), tensor(80.)]
Client 95, Select Cluster: 1
acc clusters: [tensor(48.9500), tensor(98.7000)]
Client 11, Select Cluster: 0
acc clusters: [tensor(96.3000), tensor(63.4500)]
Client 74, Select Cluster: 0
acc clusters: [tensor(89.0500), tensor(43.4500)]
Client 37, Select Cluster: 0
acc clusters: [tensor(88.9000), tensor(64.7000)]
Client 60, Select Cluster: 0
acc clusters: [tensor(92.6000), tensor(43.7500)]
Client 15, Select Cluster: 1
acc clusters: [tensor(90.), tensor(93.7000)]
Client 20, Select Cluster: 0
acc clusters: [tensor(93.1000), tensor(49.3000)]
Client 53, Select Cluster: 0
acc clusters: [tensor(93.), tensor(30.3000)]
Client 5, Select Cluster: 0
acc clusters: [tensor(93.1000), tensor(49.3000)]
## END OF ROUND ##
Average Train loss 0.047
AVG Init Test Loss: 0.405, AVG Init Test Acc: 86.632
AVG Final Test Loss: 0.071, AVG Final Test Acc: 97.428
----- Analysis End of Round -------
Client 87, Count: 0, Labels: {2: 300, 7: 315}
Client 22, Count: 0, Labels: {2: 300, 3: 334}
Client 34, Count: 0, Labels: {1: 273, 4: 240}
Client 2, Count: 0, Labels: {2: 300, 9: 273}
Client 89, Count: 0, Labels: {6: 353, 9: 272}
Client 76, Count: 0, Labels: {2: 300, 6: 353}
Client 73, Count: 0, Labels: {3: 333, 6: 353}
Client 71, Count: 0, Labels: {1: 272, 8: 261}
Client 43, Count: 0, Labels: {0: 353, 3: 333}
Client 47, Count: 0, Labels: {2: 300, 7: 316}
Client 16, Count: 0, Labels: {3: 334, 6: 353}
Client 95, Count: 0, Labels: {5: 353, 6: 353}
Client 11, Count: 0, Labels: {1: 273, 9: 273}
Client 74, Count: 0, Labels: {1: 272, 4: 240}
Client 37, Count: 0, Labels: {7: 316, 9: 273}
Client 60, Count: 0, Labels: {0: 353, 1: 273}
Client 15, Count: 0, Labels: {5: 353, 7: 316}
Client 20, Count: 0, Labels: {0: 353, 5: 353}
Client 53, Count: 0, Labels: {3: 333, 8: 261}
Client 5, Count: 0, Labels: {0: 353, 5: 353}

Selected Clusters [[87, 22, 34, 2, 71, 43, 47, 11, 74, 37, 60, 20, 53, 5], [89, 76, 73, 16, 95, 15]]

Clusters Glob Acc: [tensor(80.4300), tensor(53.6900)]
###### ROUND 271 ######
Clients [74 86  2 10 78 73 45  7 88 33 13  6 22 93 16 26 81 31 95 38]
Client 74, Select Cluster: 0
acc clusters: [tensor(79.7000), tensor(42.0500)]
Client 86, Select Cluster: 1
acc clusters: [tensor(46.8500), tensor(91.1000)]
Client 2, Select Cluster: 0
acc clusters: [tensor(93.2000), tensor(50.2000)]
Client 10, Select Cluster: 0
acc clusters: [tensor(88.9500), tensor(36.6500)]
Client 78, Select Cluster: 0
acc clusters: [tensor(77.8500), tensor(0.)]
Client 73, Select Cluster: 1
acc clusters: [tensor(42.9000), tensor(86.1500)]
Client 45, Select Cluster: 0
acc clusters: [tensor(93.4500), tensor(48.4500)]
Client 7, Select Cluster: 0
acc clusters: [tensor(78.1000), tensor(41.5000)]
Client 88, Select Cluster: 0
acc clusters: [tensor(93.4500), tensor(48.4500)]
Client 33, Select Cluster: 0
acc clusters: [tensor(88.4000), tensor(41.0500)]
Client 13, Select Cluster: 0
acc clusters: [tensor(89.5000), tensor(36.5500)]
Client 6, Select Cluster: 1
acc clusters: [tensor(31.2500), tensor(49.6000)]
Client 22, Select Cluster: 0
acc clusters: [tensor(88.4000), tensor(41.0500)]
Client 93, Select Cluster: 0
acc clusters: [tensor(89.7500), tensor(85.)]
Client 16, Select Cluster: 1
acc clusters: [tensor(42.9000), tensor(86.1500)]
Client 26, Select Cluster: 1
acc clusters: [tensor(48.4500), tensor(91.6500)]
Client 81, Select Cluster: 0
acc clusters: [tensor(96.1500), tensor(87.7500)]
Client 31, Select Cluster: 0
acc clusters: [tensor(95.3000), tensor(83.5500)]
Client 95, Select Cluster: 1
acc clusters: [tensor(46.8500), tensor(98.0500)]
Client 38, Select Cluster: 0
acc clusters: [tensor(95.0500), tensor(42.0500)]
## END OF ROUND ##
Average Train loss 0.037
AVG Init Test Loss: 0.459, AVG Init Test Acc: 87.498
AVG Final Test Loss: 0.066, AVG Final Test Acc: 97.753
--- PRINTING ALL CLIENTS STATUS ---
Client   0, labels {0: 353, 4: 240}, count 0, best_acc 98.600, current_acc 98.450 

Client   1, labels {1: 273, 8: 261}, count 0, best_acc 99.600, current_acc 99.500 

Client   2, labels {2: 300, 9: 273}, count 0, best_acc 99.950, current_acc 99.850 

Client   3, labels {3: 334, 9: 273}, count 0, best_acc 100.000, current_acc 99.950 

Client   4, labels {4: 240, 8: 261}, count 0, best_acc 98.950, current_acc 98.800 

Client   5, labels {0: 353, 5: 353}, count 0, best_acc 99.900, current_acc 99.900 

Client   6, labels {4: 240, 6: 353}, count 0, best_acc 86.250, current_acc 86.150 

Client   7, labels {4: 240, 7: 316}, count 0, best_acc 100.000, current_acc 99.900 

Client   8, labels {1: 273, 8: 261}, count 0, best_acc 99.550, current_acc 99.550 

Client   9, labels {4: 240, 9: 273}, count 0, best_acc 100.000, current_acc 99.950 

Client  10, labels {0: 353, 3: 334}, count 0, best_acc 94.850, current_acc 94.700 

Client  11, labels {1: 273, 9: 273}, count 0, best_acc 100.000, current_acc 99.800 

Client  12, labels {2: 300, 4: 240}, count 0, best_acc 85.850, current_acc 85.100 

Client  13, labels {3: 334, 8: 261}, count 0, best_acc 99.000, current_acc 99.000 

Client  14, labels {0: 353, 4: 240}, count 0, best_acc 98.450, current_acc 98.250 

Client  15, labels {5: 353, 7: 316}, count 0, best_acc 96.500, current_acc 95.300 

Client  16, labels {3: 334, 6: 353}, count 0, best_acc 94.500, current_acc 94.050 

Client  17, labels {1: 273, 7: 316}, count 0, best_acc 100.000, current_acc 99.850 

Client  18, labels {4: 240, 8: 261}, count 0, best_acc 98.950, current_acc 98.650 

Client  19, labels {4: 240, 9: 273}, count 0, best_acc 100.000, current_acc 99.900 

Client  20, labels {0: 353, 5: 353}, count 0, best_acc 99.900, current_acc 99.900 

Client  21, labels {0: 353, 1: 273}, count 0, best_acc 98.850, current_acc 98.800 

Client  22, labels {2: 300, 3: 334}, count 0, best_acc 97.250, current_acc 97.150 

Client  23, labels {1: 273, 3: 334}, count 0, best_acc 97.500, current_acc 97.450 

Client  24, labels {4: 240, 5: 353}, count 0, best_acc 99.850, current_acc 99.800 

Client  25, labels {5: 353, 6: 353}, count 0, best_acc 100.000, current_acc 99.900 

Client  26, labels {1: 273, 6: 353}, count 0, best_acc 98.450, current_acc 98.150 

Client  27, labels {1: 273, 7: 316}, count 0, best_acc 100.000, current_acc 99.850 

Client  28, labels {3: 333, 8: 261}, count 0, best_acc 99.250, current_acc 99.100 

Client  29, labels {2: 300, 9: 273}, count 0, best_acc 99.900, current_acc 99.800 

Client  30, labels {0: 353, 2: 300}, count 0, best_acc 96.450, current_acc 95.550 

Client  31, labels {1: 273, 7: 316}, count 0, best_acc 100.000, current_acc 99.900 

Client  32, labels {2: 300, 6: 353}, count 0, best_acc 86.700, current_acc 80.600 

Client  33, labels {2: 300, 3: 333}, count 0, best_acc 97.400, current_acc 96.900 

Client  34, labels {1: 273, 4: 240}, count 0, best_acc 99.150, current_acc 99.050 

Client  35, labels {2: 300, 5: 353}, count 0, best_acc 100.000, current_acc 99.900 

Client  36, labels {0: 353, 6: 353}, count 0, best_acc 84.050, current_acc 83.950 

Client  37, labels {7: 316, 9: 273}, count 0, best_acc 95.850, current_acc 95.200 

Client  38, labels {1: 273, 8: 261}, count 0, best_acc 99.500, current_acc 99.500 

Client  39, labels {2: 300, 9: 273}, count 0, best_acc 99.950, current_acc 99.850 

Client  40, labels {0: 353, 9: 273}, count 0, best_acc 100.000, current_acc 99.800 

Client  41, labels {1: 273, 2: 300}, count 0, best_acc 99.350, current_acc 99.250 

Client  42, labels {2: 300, 8: 261}, count 0, best_acc 98.450, current_acc 98.450 

Client  43, labels {0: 353, 3: 333}, count 0, best_acc 95.100, current_acc 93.800 

Client  44, labels {4: 240, 7: 316}, count 0, best_acc 100.000, current_acc 99.900 

Client  45, labels {5: 353, 8: 261}, count 0, best_acc 99.600, current_acc 99.550 

Client  46, labels {4: 240, 6: 353}, count 0, best_acc 85.800, current_acc 83.250 

Client  47, labels {2: 300, 7: 316}, count 0, best_acc 100.000, current_acc 99.950 

Client  48, labels {3: 333, 8: 261}, count 0, best_acc 99.150, current_acc 98.250 

Client  49, labels {2: 300, 9: 273}, count 0, best_acc 99.900, current_acc 99.850 

Client  50, labels {0: 353, 6: 353}, count 0, best_acc 83.150, current_acc 82.400 

Client  51, labels {1: 273, 9: 273}, count 0, best_acc 100.000, current_acc 99.900 

Client  52, labels {2: 300, 5: 353}, count 0, best_acc 100.000, current_acc 99.900 

Client  53, labels {3: 333, 8: 261}, count 0, best_acc 99.250, current_acc 98.950 

Client  54, labels {4: 240, 9: 273}, count 0, best_acc 100.000, current_acc 99.900 

Client  55, labels {4: 240, 5: 353}, count 0, best_acc 99.900, current_acc 99.800 

Client  56, labels {0: 353, 6: 353}, count 0, best_acc 83.900, current_acc 82.600 

Client  57, labels {7: 316, 8: 261}, count 0, best_acc 99.700, current_acc 99.600 

Client  58, labels {3: 333, 8: 261}, count 0, best_acc 99.050, current_acc 99.050 

Client  59, labels {4: 240, 9: 273}, count 0, best_acc 100.000, current_acc 99.900 

Client  60, labels {0: 353, 1: 273}, count 0, best_acc 98.650, current_acc 98.650 

Client  61, labels {1: 273, 9: 273}, count 0, best_acc 100.000, current_acc 99.900 

Client  62, labels {2: 300, 4: 240}, count 0, best_acc 85.300, current_acc 85.300 

Client  63, labels {3: 333, 7: 316}, count 0, best_acc 100.000, current_acc 100.000 

Client  64, labels {1: 273, 4: 240}, count 0, best_acc 99.250, current_acc 99.100 

Client  65, labels {5: 353, 8: 261}, count 0, best_acc 99.500, current_acc 99.450 

Client  66, labels {0: 353, 6: 353}, count 0, best_acc 84.350, current_acc 83.600 

Client  67, labels {3: 333, 7: 316}, count 0, best_acc 100.000, current_acc 99.950 

Client  68, labels {8: 261, 9: 273}, count 0, best_acc 99.750, current_acc 99.700 

Client  69, labels {4: 240, 9: 273}, count 0, best_acc 99.950, current_acc 99.900 

Client  70, labels {0: 353, 4: 240}, count 0, best_acc 98.600, current_acc 98.400 

Client  71, labels {1: 272, 8: 261}, count 0, best_acc 99.700, current_acc 99.700 

Client  72, labels {2: 300, 7: 316}, count 0, best_acc 99.950, current_acc 99.950 

Client  73, labels {3: 333, 6: 353}, count 0, best_acc 94.100, current_acc 93.700 

Client  74, labels {1: 272, 4: 240}, count 0, best_acc 99.000, current_acc 99.000 

Client  75, labels {1: 272, 5: 353}, count 0, best_acc 99.900, current_acc 99.900 

Client  76, labels {2: 300, 6: 353}, count 0, best_acc 86.250, current_acc 85.550 

Client  77, labels {7: 316, 9: 272}, count 0, best_acc 95.950, current_acc 90.400 

Client  78, labels {4: 240, 8: 261}, count 0, best_acc 98.850, current_acc 98.800 

Client  79, labels {4: 240, 9: 272}, count 0, best_acc 100.000, current_acc 99.900 

Client  80, labels {0: 353, 3: 333}, count 0, best_acc 94.850, current_acc 94.850 

Client  81, labels {1: 272, 9: 272}, count 0, best_acc 100.000, current_acc 99.800 

Client  82, labels {1: 272, 2: 300}, count 0, best_acc 99.350, current_acc 99.250 

Client  83, labels {3: 333, 7: 316}, count 0, best_acc 100.000, current_acc 100.000 

Client  84, labels {4: 240, 8: 261}, count 0, best_acc 98.900, current_acc 98.900 

Client  85, labels {5: 353, 6: 353}, count 0, best_acc 100.000, current_acc 99.800 

Client  86, labels {6: 353, 7: 316}, count 0, best_acc 100.000, current_acc 99.800 

Client  87, labels {2: 300, 7: 315}, count 0, best_acc 100.000, current_acc 99.950 

Client  88, labels {5: 353, 8: 261}, count 0, best_acc 99.500, current_acc 99.450 

Client  89, labels {6: 353, 9: 272}, count 0, best_acc 100.000, current_acc 99.950 

Client  90, labels {0: 352, 7: 315}, count 0, best_acc 99.900, current_acc 99.900 

Client  91, labels {1: 272, 8: 261}, count 0, best_acc 99.500, current_acc 99.400 

Client  92, labels {2: 300, 8: 260}, count 0, best_acc 98.200, current_acc 97.950 

Client  93, labels {3: 333, 5: 353}, count 0, best_acc 99.950, current_acc 99.900 

Client  94, labels {4: 240, 5: 353}, count 0, best_acc 99.850, current_acc 99.750 

Client  95, labels {5: 353, 6: 353}, count 0, best_acc 100.000, current_acc 99.800 

Client  96, labels {6: 352, 7: 315}, count 0, best_acc 100.000, current_acc 99.850 

Client  97, labels {7: 315, 8: 260}, count 0, best_acc 99.700, current_acc 99.500 

Client  98, labels {8: 260, 9: 272}, count 0, best_acc 99.800, current_acc 99.750 

Client  99, labels {5: 352, 9: 272}, count 0, best_acc 98.300, current_acc 98.300 

Round 271, Avg current_acc 97.376, Avg best_acc 97.701
----- Analysis End of Round -------
Client 74, Count: 0, Labels: {1: 272, 4: 240}
Client 86, Count: 0, Labels: {6: 353, 7: 316}
Client 2, Count: 0, Labels: {2: 300, 9: 273}
Client 10, Count: 0, Labels: {0: 353, 3: 334}
Client 78, Count: 0, Labels: {4: 240, 8: 261}
Client 73, Count: 0, Labels: {3: 333, 6: 353}
Client 45, Count: 0, Labels: {5: 353, 8: 261}
Client 7, Count: 0, Labels: {4: 240, 7: 316}
Client 88, Count: 0, Labels: {5: 353, 8: 261}
Client 33, Count: 0, Labels: {2: 300, 3: 333}
Client 13, Count: 0, Labels: {3: 334, 8: 261}
Client 6, Count: 0, Labels: {4: 240, 6: 353}
Client 22, Count: 0, Labels: {2: 300, 3: 334}
Client 93, Count: 0, Labels: {3: 333, 5: 353}
Client 16, Count: 0, Labels: {3: 334, 6: 353}
Client 26, Count: 0, Labels: {1: 273, 6: 353}
Client 81, Count: 0, Labels: {1: 272, 9: 272}
Client 31, Count: 0, Labels: {1: 273, 7: 316}
Client 95, Count: 0, Labels: {5: 353, 6: 353}
Client 38, Count: 0, Labels: {1: 273, 8: 261}

Selected Clusters [[74, 2, 10, 78, 45, 7, 88, 33, 13, 22, 93, 81, 31, 38], [86, 73, 6, 16, 26, 95]]

Clusters Glob Acc: [tensor(80.5200), tensor(52.6200)]
###### ROUND 272 ######
Clients [52 65 63 82 56 72 41 57 75 27 16 83  3 21 54 53  9 85 11 10]
Client 52, Select Cluster: 0
acc clusters: [tensor(91.1000), tensor(49.0500)]
Client 65, Select Cluster: 0
acc clusters: [tensor(96.7000), tensor(48.4500)]
Client 63, Select Cluster: 0
acc clusters: [tensor(93.4500), tensor(82.1000)]
Client 82, Select Cluster: 0
acc clusters: [tensor(90.0500), tensor(43.4000)]
Client 56, Select Cluster: 1
acc clusters: [tensor(37.8000), tensor(49.7000)]
Client 72, Select Cluster: 0
acc clusters: [tensor(88.5000), tensor(46.4500)]
Client 41, Select Cluster: 0
acc clusters: [tensor(90.0500), tensor(43.4000)]
Client 57, Select Cluster: 0
acc clusters: [tensor(94.1000), tensor(45.8500)]
Client 75, Select Cluster: 0
acc clusters: [tensor(95.1500), tensor(91.2500)]
Client 27, Select Cluster: 0
acc clusters: [tensor(92.5500), tensor(88.6500)]
Client 16, Select Cluster: 1
acc clusters: [tensor(47.9500), tensor(85.9000)]
Client 83, Select Cluster: 0
acc clusters: [tensor(93.4500), tensor(82.1000)]
Client 3, Select Cluster: 0
acc clusters: [tensor(95.5500), tensor(75.6500)]
Client 21, Select Cluster: 0
acc clusters: [tensor(84.8500), tensor(42.8500)]
Client 54, Select Cluster: 0
acc clusters: [tensor(84.6000), tensor(39.4500)]
Client 53, Select Cluster: 0
acc clusters: [tensor(96.5500), tensor(36.2500)]
Client 9, Select Cluster: 0
acc clusters: [tensor(84.6000), tensor(39.4500)]
Client 85, Select Cluster: 1
acc clusters: [tensor(48.1000), tensor(98.1000)]
Client 11, Select Cluster: 0
acc clusters: [tensor(94.6500), tensor(82.2000)]
Client 10, Select Cluster: 0
acc clusters: [tensor(85.7500), tensor(36.3000)]
## END OF ROUND ##
Average Train loss 0.033
AVG Init Test Loss: 0.383, AVG Init Test Acc: 89.268
AVG Final Test Loss: 0.061, AVG Final Test Acc: 97.963
----- Analysis End of Round -------
Client 52, Count: 0, Labels: {2: 300, 5: 353}
Client 65, Count: 0, Labels: {5: 353, 8: 261}
Client 63, Count: 0, Labels: {3: 333, 7: 316}
Client 82, Count: 0, Labels: {1: 272, 2: 300}
Client 56, Count: 0, Labels: {0: 353, 6: 353}
Client 72, Count: 0, Labels: {2: 300, 7: 316}
Client 41, Count: 0, Labels: {1: 273, 2: 300}
Client 57, Count: 0, Labels: {7: 316, 8: 261}
Client 75, Count: 0, Labels: {1: 272, 5: 353}
Client 27, Count: 0, Labels: {1: 273, 7: 316}
Client 16, Count: 0, Labels: {3: 334, 6: 353}
Client 83, Count: 0, Labels: {3: 333, 7: 316}
Client 3, Count: 0, Labels: {3: 334, 9: 273}
Client 21, Count: 0, Labels: {0: 353, 1: 273}
Client 54, Count: 0, Labels: {4: 240, 9: 273}
Client 53, Count: 0, Labels: {3: 333, 8: 261}
Client 9, Count: 0, Labels: {4: 240, 9: 273}
Client 85, Count: 0, Labels: {5: 353, 6: 353}
Client 11, Count: 0, Labels: {1: 273, 9: 273}
Client 10, Count: 0, Labels: {0: 353, 3: 334}

Selected Clusters [[52, 65, 63, 82, 72, 41, 57, 75, 27, 83, 3, 21, 54, 53, 9, 11, 10], [56, 16, 85]]

Clusters Glob Acc: [tensor(79.8900), tensor(53.8100)]
###### ROUND 273 ######
Clients [95 45 43 84 81 25 36 32  7 56 99 89  9 67 93  6 69  1 98 50]
Client 95, Select Cluster: 1
